06-0388,2/9/06,Fall City Airport,3,11,220
06-0398,2/10/06,Mt. Dickeman Trailhead,4,34,260
05-ES-061,2/11/06,Sr 18 Mm 22 -Tiger Mt.,13,86,610
06-0416,2/12/06,16179 Midvale Ave N,7,23.5,352
06-0478,2/18/06,4841 Preston Fall City Rd,6,19.5,275
06-0477,2/18/06,The Tooth Overdue Climbers,8,13,270
06-0461,2/18/06,S 312Th & 38 Ave S,4,25,165
06-0486,2/19/06,Denny Creek Tr,7,20,490
06-0485,2/19/06,Issaquah Area,0,,
06-0481,2/19/06,Source Lake Tr,23,55.25,1020
06-0500,2/20/06,4841 Preston Fall City Rd Se,17,59,795
06-0503,2/21/06,Sultan Basin,4,28.5,430
06-0550,2/26/06,"Trailhead, Mt. Si",30,134.52,1445
06-0610,3/4/06,Lester,0,,
06-0655,3/8/06,Renton Airport,0,,
06-0666,3/10/06,Little Si,17,153.33,755
06-ES-008,3/11/06,506 Sw 99Th,1,4.33,40
07-0767,3/17/06,State Rt 410 @ Camp Shepherd Boy Scout Camp,0,,
06-0733,3/19/06,Alpental Ski Area,17,161.5,960
06-0737,3/20/06,"Money Creek, Skykomish",16,134,1830
06-0736,3/20/06,Snoqualmie Falls,5,22.5,240
06-0765,3/24/06,1455 Puget Dr,34,102.42,1184
06-0827,3/30/06,3850 S. 348Th Street,24,160,760
06-ES-12,4/1/06,Mt. Pilchuck & Monte Cristo Grade Road,0,,
06-0862,4/3/06,Preston Trailhead,0,,
06-0912,4/10/06,Greenwater,0,,
06-0959,4/15/06,Mt Si Trailhead,21,57.25,810
06-0961,4/15/06,Iron Horse Trail/Mcclellan Butte,28,269,1257
06-0995,4/19/06,"9032 Ne 145Th Pl, Kenmore",5,2.17,45
06-1078,4/28/06,5015 87 Ave Se,1,2,0
06-1106,4/30/06,Federal Way Missing Person,27,43.75,654
06-1123,5/2/06,"3214 S. 186Th St, Seatac",5,15,80
06-1140,5/3/06,"15222 Se 1St Pl, Bellevue",0,,
199150,5/4/06,Kittitas County,3,25.5,460
06-1183,5/7/06,375 Union Ave Se,0,,
06-1184,5/8/06,11039 17Th Ne,0,,
06-1232,5/12/06,Granite Mountain,28,322,1804
06-1249,5/13/06,Kingsgate,2,1,7
06-1355,5/20/06,Red Mtn Injured Climber,11,14,440
06-1393,5/23/06,Harbor Island ELT,2,4.5,140
06-1413,5/24/06,30300 Se Green River Gorge Rd,14,49.5,780
06-1422,5/25/06,Renton Municipal Airport,0,,
06-1442,5/27/06,Snoqualmie Falls Trailhead,25,119,1342
06-1467,5/29/06,3030 West Commodore Way,5,17.5,198
06-1456,5/29/06,4841 Preston Fall City Road,0,,
06-1452,5/29/06,Lake Blanca Trailhead,0,,
06-1443,5/31/06,"Forest Service Road #68, Skykomish",17,173.75,1500
06-1475,6/2/06,Skamania County,0,,
06-1540,6/5/06,"Darrington, Snohomish County",4,3.5,70
06-1558,6/7/06,"Snow Lake, Snoqualmie Pass",28,133.08,2016
06-1591,6/9/06,14400 Blk 132 Ne,74,434.25,2859
06-1580,6/9/06,3601 Greenwood Ave North,2,7,70
06-1636,6/14/06,Little Si,27,74.17,1021
06-1678,6/18/06,Lundin Peak,19,98.25,1250
06-1671,6/18/06,"Longmire, Mt. Rainier",5,70.83,440
06-1693,6/20/06,Chair Peak,33,298.67,2675
PLS,6/23/06,Pls Notes,1,1,0
06-1729,6/24/06,Boeing Field Area,2,5,140
06-1736,6/25/06,Tucquala Lake,0,,
06-1759,6/26/06,"Summit Lake, Coply Lake Trailhead",0,,
06-1825,6/30/06,Fr 7080,18,30.8,763
06-1837,7/1/06,Denny Creek,15,47.75,780
06-1851,7/2/06,Mt Macdonald,0,,
06-1869,7/3/06,Tiger Mtn,25,81.58,1052
24259,7/9/06,Mailbox Peak,18,13.5,182
22433,7/9/06,Tinkham Campground,11,13.92,225
30834,7/12/06,Pinnacle Lake Trail,12,75.25,1360
50922,7/15/06,Mt. Si Trail,5,5,60
6,7/15/06,Trinity,9,134.25,1630
130575,7/18/06,Flaming Geyser State Park,0,,
06-ES-025,7/21/06,Colville,4,108.5,1115
98769,7/24/06,Mill Creek,8,45,404
06-,7/24/06,Seattle Area,6,21.5,200
06-ES-027,7/25/06,"22800 Blk Ne Woodinville, Wa",9,5,160
121414,7/29/06,"Guye Peak, West Face",5,4.75,80
06-ES-028,7/29/06,9540 Slater Ave Ne,44,321,1468
62258,8/1/06,Monroe 27900 Blk Old Pipeline Rd,5,10.75,315
144059,8/5/06,"Se 208Th & 116Th Av Se, Church Parking Lot",26,112,790
184236,8/12/06,Denny Creek,20,108.5,1258
196289,8/15/06,Snoqualimie Mt,30,149.68,2052
06-ES-012,8/18/06,River Rd And Mountain Loop Hwy,2,12,190
221490,8/22/06,Rattlesnake Ledge Trail,10,14.17,304
347499,9/19/06,"Deception Lake, On Pct",31,390.92,3235
357361,9/21/06,Index Creek Lost Hikers,10,65,730
359918,9/22/06,South Lake Union,1,2.5,50
372335,9/26/06,Tiger Mountain,33,138,1106
376718,9/27/06,"8Th And Cherry, Seattle Wa",23,149,920
384754,9/29/06,Alpental,13,60,1000
392059,9/30/06,North Bend,18,81.5,1265
398999,10/3/06,Seattle,3,7.5,150
0,10/5/06,Crater Lake Oregon,1,4.42,0
418721,10/8/06,Everett Mall Way,9,52,650
429313,10/11/06,Rattlesnake Ridge,22,96.58,812
438809,10/13/06,Cumberland Fire Station/Lake Walker,8,6.5,115
443192,10/14/06,10 Miles N. Hwy 20 On Beckler River Rd Skykomish,7,84.45,1105
453784,10/16/06,Tiger Mountain Lost Hikers,18,18.5,331
63175,10/19/06,Mt. Rainier Carbon River,10,96.5,1005
63148,10/21/06,Fs 25 @ Fs 99,10,118.33,2570
488118,10/23/06,Tinkam Road At Fs 5510,43,176.92,2891
503823,10/28/06,Mailbox Peak Trailhead,23,122.58,1034
497979,10/28/06,Glacier Peak Fire Station,8,126.5,1320
06-es-037,10/30/06,9855 148Th Avenue Se,2,7.25,55
535599,11/3/06,Mailbox Peak Lost Hikers,14,51,470
525372,11/7/06,236Th Ne/Redmond Fall City Rd (Albertson's),0,,
587828,11/12/06,Lester Water Shed Area,29,229.5,1890
06-ES-038,11/18/06,Whatcom County - Cadaver Searches,5,63,674
623257,11/19/06,Denny Creek Trail Head,94,1457.42,9468
627640,11/20/06,Sw 116Th & 21 Ave Sw,12,21.5,220
653208,11/28/06,Hwy 303 Fuson Rd,10,174.25,410
668547,12/2/06,Mount Si,31,176.5,1387
06-ES-040,12/2/06,2110 290Th Avenue Ne,46,270.92,1475
679139,12/5/06,Mukilteo,12,85.5,700
06-ES-0043,12/10/06,16506 5 Ave Nw,2,7.5,90
694844,12/12/06,Little Mt. Si Trailhead,16,97.92,780
716394,12/15/06,North Bend,10,21.5,280
734655,12/17/06,Bcc,18,46.17,660
687905,12/18/06,Bellevue Community College,15,55.17,410
739769,12/18/06,Renton Ecc,18,234.5,940
752918,12/21/06,Enumclaw Helicopter Crash,90,930.5,7607
06-ES-045,12/23/06,Snohomish County Cadaver Search,14,153.75,1356
771180,12/26/06,Hwy 2,14,40,805
07-0055,1/6/07,Commonwealth Basin,25,130.33,1644
07-0135,1/14/07,17014 44Th Avenue W,10,10.5,205
07-0196,1/19/07,I-90 Mp 47,15,90.25,934
06-ES-044,1/22/07,Victoria B.C,2,24,395
07-242,1/24/07,1706 211 Wy Ne,6,13,90
07-0277,1/28/07,Mt Kent,29,223.5,1752
07-0367,2/5/07,Gold Meyer Hot Springs,0,,
07-ES-003,2/17/07,Rattlesnake Ridge,22,186.43,879
07-0497,2/18/07,Weyerhouser Property N. Of Mill,0,,
07-0535,2/23/07,900 University,0,,
07-0565,2/25/07,Government Meadows / Greenwater,0,,
07-0624,3/3/07,Summit Central Ski Area,8,40,0
07-0769,3/17/07,Mt. Si Trailhead,5,15,130
07-0780,3/18/07,Capitol Forrest,0,,
07-0802,3/20/07,Edmonds,7,8.5,149
07-0948,4/3/07,Lake Stevens,6,8,234
07-1027,4/11/07,Covington,3,2,36
07-1122,4/21/07,High Point Trail Head,23,98.08,935
07-1154,4/24/07,Mount Si T/H,26,118,1371
07-1243,5/2/07,Annette Lake Trail,10,10.25,305
07-ES-013,5/2/07,"22815 80Th Pl W Edmonds, Wa",2,7,80
07-1267,5/5/07,Lake Annette,19,56.75,1287
06-1779,5/5/07,Staircase Campground,16,201.2,2830
07-1286,5/7/07,Lake Union Area,1,4,10
07-1200,5/7/07,1303 6 N,0,,
07-1323,5/9/07,Bellevue Community College,48,357.17,1960
07-1332,5/10/07,Twin Falls State Park,19,58.5,1300
07-1362,5/12/07,Granite Mtn,23,126.5,760
07-ES-010,5/12/07,2110 290Th Ne Carnation,20,182.75,824
07-1387,5/13/07,Little Mt. Si Trailhead,33,143.67,1445
07-1393,5/14/07,Kinnear Park,5,27.5,185
07-1428,5/17/07,Fisherman's Terminal,3,8.5,100
07-1441,5/19/07,Cougar Mountain,84,1148,4981
07-1462,5/20/07,Tiger Mt.,5,9,120
07-1525,5/25/07,114 W Lake Sammamish Pkwy Se,0,,
07-1568,5/28/07,Flaming Geyser State Park,0,,
07-1578,5/30/07,Fall City Airport,3,7,180
07-1606,6/4/07,Cougar Mt. Northwest Timber Trail,23,43.5,753
07-1742,6/11/07,West Tiger Mountan,0,,
07-1752,6/12/07,Twin Falls,0,,
07-ES-019,6/14/07,2505 Srd Ave W Seattle,6,21,265
07-1826,6/17/07,Rattlesnake Trailhead,51,293,2210
07-1824,6/19/07,Mt Rainier Natl Park,0,,
07-1846,6/19/07,Skyway,28,139.87,840
07-1876,6/23/07,Snow Lake,38,190.5,1278
22828,6/30/07,Bainbridge Island,18,140.75,809
07-T-1073,7/4/07,228Th Se And Se 4Th Avenue,23,191.08,942
51318,7/5/07,Green River Headworks,0,,
07-ES-023,7/10/07,Tiger Mountiain Summit Off Hwy 18,34,327.75,1685
83459,7/11/07,30026 13Th Avenue South,13,19.5,394
132036,7/19/07,Allen Road & Newport Way Bellevue,0,,
169656,7/26/07,Ne 160Th And I-405,33,134.53,1301
176595,7/28/07,Mt. Pilchuk,14,114,1770
188649,7/30/07,Mt Si Trail,9,7,100
208007,8/2/07,Poo Poo Point,29,143,455
207642,8/2/07,Mail Box Peak,21,37.5,800
216042,8/4/07,Skagit County Cascade River,15,232,1296
220790,8/5/07,Mt. Si Trailhead,32,157.5,1554
246722,8/10/07,Iron Horse Trail,0,,
254027,8/11/07,Fs 7030 Off Of Hwy 410,0,,
07-ES-026,8/11/07,Pets Mart 17585 Southcenter Parkway,12,72,522
262427,8/12/07,Gem Lake,61,988.92,5045
271558,8/14/07,Rattlesnake Ridge,5,11,150
295664,8/18/07,Snow Lake,33,82,1717
294933,8/18/07,Rattlesnake Lake,6,21.5,110
318309,8/23/07,Fishermans Terminal Ballard,5,5.5,80
338398,8/27/07,Mt. Si,25,106.62,1021
335111,8/27/07,Lake Armstrong,3,4,50
341685,8/28/07,Wilderness Area Of Yakima,1,5,0
350451,8/30/07,Pacific Crest Trailhead Snoqualmie Pass,4,22.67,315
371270,9/3/07,Snohomish County Usfs Land,0,,
07-ES-029,9/3/07,20303 102Nd Avenue Se,3,9.5,106
378209,9/5/07,1301 Yesler Way Seattle,18,31.5,595
393915,9/8/07,Snow Lake,39,381.18,2419
392089,9/8/07,Twin Falls State Park,0,,
398298,9/9/07,Mailbox Peak,3,3.5,12
397202,9/9/07,Derrick Lake Usfs,43,144.67,1809
400855,9/10/07,Necklace Valley Usfs,20,91.5,1970
407428,9/11/07,Annette Lake/ Silver Peak,0,,
405967,9/11/07,"145Th And Aurora Shoreline, Wa",4,12.5,170
425691,9/15/07,Mailbox Peak,26,57,1180
427517,9/16/07,Alpental Snow Lake Trail,0,,
426421,9/16/07,Alpental Guye Peak,28,298.58,1590
442126,9/20/07,Stewart Lake/ Chelan County Usfs,14,417,2690
07-ES-031,9/21/07,"17627 40Th Ave Nw Stanwood, Wa",4,30,290
07-ES-030,9/22/07,"Goat Hill, 8825 Ne 116 Pl",23,185,830
07-ES-046,9/27/07,Covington,3,13,106
469885,9/27/07,Sr 169 And Jones Rd Se,3,2,5
485226,10/1/07,4012 147Th Ave Se Bellevue,8,9.5,210
496183,10/4/07,Pacific Crest Trail,43,484.92,2801
07-3258N,10/4/07,Pacific Crest Trail,32,516.5,3491
510063,10/8/07,Yakima Goat Rocks Wilderness,15,543.5,2373
521750,10/11/07,"11620 Se 210 Pl Kent, Wa",9,20,400
529785,10/13/07,Mail Box Peak,10,49,658
556447,10/21/07,Kalama Area,2,2,30
571057,10/22/07,1St Ave S And S. 177Th,10,0.5,40
580554,10/26/07,Tukwila Duwamish River,0,,
587493,10/27/07,Tiger Mtn Missing Hiker,24,87.83,905
582745,10/27/07,Greenwater,8,74,1275
593702,10/28/07,Mailbox Peak Trail Dnr,21,154.75,1053
605390,10/31/07,Granite Mt,15,43,1130
604659,10/31/07,"4012 147 Se, Bellevue",10,10.5,195
630592,11/7/07,Newcastle,3,2,20
725555,11/28/07,Edmonds,7,7,225
07-ES-035,12/1/07,13455 Martin Luther King Jr Wy So,23,153.92,996
738703,12/2/07,Hwy. #2 Foss River Rd.,0,,
740164,12/2/07,Denny Creek Trail,33,150,2595
07-03922,12/2/07,Foss River Rd. Highway 2,0,,
737242,12/2/07,Beckler River And Hwy 2,0,,
747834,12/3/07,Snow Lake,39,326,3296
751852,12/4/07,Crystal Mountain,14,351.5,1452
754044,12/4/07,Mason County,4,50,500
769019,12/9/07,Crest Airport,3,15.67,0
775228,12/12/07,"16209 E Shore Drive Lynwood,Wa",4,7.5,140
800065,12/19/07,Mt. Rainier,8,113.25,782
826362,12/26/07,Renton Airport 901 Rainer Ave. N,3,9,100
813213,12/26/07,Renton Field,3,9,100
824901,12/26/07,"1806 346Th Avenue Ne Carnation, Wa",0,,
07-ES-037,12/27/07,"1806 346Th Avenue Ne Carnation, Wa.",2,10,60
08-0006,1/1/08,Goldmeyer Hot Springs,0,,
08-0036,1/4/08,Twin Falls State Park Trail,17,29,380
*,1/15/08,"4333 Factoria Blvd Se, Bellevue",0,,
08-0151,1/15/08,Factoria,0,,
08-ES-0004,1/19/08,Ne 47 & 18Th Ne,6,44.5,160
08-0244,1/26/08,"Stevens Pass, Old Cascade Highway Usfs",30,431.75,4021
08-0249,1/27/08,Thomas Jefferson High School South 288Th 46 Ave. S,10,11.5,295
08-0263,1/29/08,Middle Fork Rd 8.1 Miles Past Pavement Usfs,3,,0
08-0379,2/9/08,Keriston,26,215,1430
08-0453,2/17/08,Rattlesnake Ridge,34,147,1447
08-0452,2/17/08,"Snoqualmie Pass, Lodge Lake",8,28,0
08-448,2/17/08,Stevens Pass,5,24,365
08-0467,2/19/08,140 S 340Th,3,23.5,200
17380,2/21/08,North Lake Union,3,11.25,40
08-0504,2/23/08,Snow Lake,23,38.17,889
08-ES-008,2/23/08,13702 Sr 9 Se Snohomish Wa,3,11,210
08-0591,2/26/08,"Kenmore, Wa (Dementia Walkaway)",19,21.5,270
08-ES-0012,3/4/08,21433 114Th Avenue Se,3,16.5,360
08-0750,3/19/08,491 South 338Th Street,11,7,111
08-ES-21,3/20/08,491 South 338Th Street,2,6.5,122
08-ES-0020,3/22/08,Carkeek Park,6,43.5,434
08-ES-0018,3/29/08,Hwy 532 At Stillaguamish River,6,29.5,580
08-ES-0023,4/5/08,401 South 338Th Street,54,470.83,2741
08-ES-0024,4/13/08,919 135Th Avenue Snohomish; 1718 Austin Avenue Sno,3,28,200
08-1019,4/16/08,11039 17Th Avenue Ne,9,6.83,80
08-1141,4/29/08,7401 89Th Se Snohomish,7,52,590
08-1194,5/2/08,"16011 148Th Ave Ne, Woodinville",28,93.75,959
08-1185,5/2/08,10400 Avondale Rd Ne,5,14,200
08-1272,5/8/08,16304 112 Ne,6,24,264
08-1308,5/10/08,Tiger Mtn,4,6,0
08-1342,5/13/08,Shoreline,19,79,832
08-1392,5/16/08,Greenlake,0,,
08-1389,5/16/08,Twin Falls,14,11.75,210
08-1416,5/17/08,Flaming Geyser State Park,52,455.67,3996
08-1408,5/17/08,Green River Gorge,34,267.5,2684
08-1503,5/24/08,Alpental - Cave Ridge Trail,27,288.5,1620
08-1504,5/24/08,Poo Poo Point,30,120,1047
08-1418,5/25/08,Rattle Snake Ridge,42,159.92,2119
08-1408 Div 2,5/31/08,Green River Recovery - Kanaskat Palmer Command,42,339.17,1640
08-1617,6/2/08,Iron Horse Trail,37,370,834
08-1673,6/8/08,Kitsap Forest Theater,2,14,0
08-1745,6/16/08,Nisqually River Thurston County,9,84,630
08-1849,6/21/08,1101 107Th Se,38,116.58,1411
08-1857,6/22/08,Don Boscoe Trail Head,0,,
08-1886,6/24/08,Lake Wilderness Parks,39,67.75,945
23590,6/29/08,Rattlesnake Lake Trail Head,0,,
21763,6/29/08,Mcclellan Butte,22,76.38,1249
20668,6/29/08,"5200 35Th Avenue Sw, Seattle",18,52.5,980
19207,6/29/08,Snow Lake Tr,32,158.25,1935
59384,7/5/08,Mt Si,6,28,200
08-163964,7/6/08,Little Si,3,6,0
62671,7/6/08,Tiger Mtn,3,6,0
67785,7/7/08,Green River,0,,
68515,7/7/08,Mcclellan Butte,29,71.83,1127
70707,7/8/08,1720 22Nd Street Ne,1,6,80
70342,7/8/08,13915 Se 61Pl,0,,
76915,7/10/08,42Nd Bridge Tukwila Under State Rt 599,3,14.25,145
83124,7/11/08,Poo Poo Point Dnr,27,62.83,1023
106866,7/15/08,Tiger Mt Trail 3 At 1600Ft,32,93.83,923
108692,7/16/08,Poo Poo Point,17,52.08,295
136450,7/21/08,Tiger 2 Suicide,33,230,1262
08-ES-0039,7/26/08,Jason Avenue From James Street,58,132.08,914
08-ES-0040,8/5/08,Lake Wilderness,4,8.5,65
08-ES-042,8/6/08,Rainier Recycling,5,43.83,245
221551,8/7/08,Rattle Snake,14,16.25,335
237257,8/10/08,"Tiger Mountain, Dnr",6,17.5,297
63767,8/12/08,"11920 Se 204Th, Kent",10,23.5,430
263189,8/15/08,"Kendall Catwalk,",14,86,1258
267206,8/16/08,Middle Fork Of Snoqualmie River Usfs,3,18,0
272320,8/17/08,Deception Lakes,36,477.82,3907
301174,8/21/08,Denny Creek Trail Head,57,568.13,4145
08-ES-0045,8/21/08,Grayland Wa,25,367.42,3805
308113,8/23/08,Snow Lake Trail Head,14,53,778
313227,8/24/08,Snow Lake And Middle Fork,11,15.75,305
321262,8/27/08,Three Fingers,25,503.5,1715
328567,8/28/08,Mt Si,33,186.25,1385
338064,8/30/08,Commonwealth Basin Pct,17,77.5,850
347195,9/1/08,Guye Peak,40,387.15,2411
341716,9/1/08,Ridge Lake,1,7,0
352674,9/2/08,Tiger Mtn- Cable Run,32,142.83,229
353404,9/3/08,2456 S 144Th,8,22.5,285
358518,9/4/08,Granite Mountain,41,185.83,2498
366918,9/6/08,"Dirty Harry Peak, Dnr",37,173.67,1411
372762,9/8/08,1101 107Th Ave Se,7,7,102
397964,9/14/08,Source Lake,49,444.5,2816
414399,9/18/08,Deception Pass / Pacific Crest Trail,30,370.5,3309
432296,9/21/08,Three Fingers,3,57.5,330
430470,9/21/08,Buck Creek Pass,5,157.5,320
431931,9/21/08,12024 Greenwood,23,38.75,676
453115,9/26/08,1045 South 308Th Street,0,,
451288,9/26/08,2456 S 144,6,11,220
459324,9/28/08,"4100 365 Dr, Fall City",36,116.73,1452
480874,10/3/08,1600 S Weller,12,32.5,720
483065,10/5/08,Edmonds And Beacon Wy,20,109,670
500597,10/8/08,Everett,6,7.5,100
516667,10/12/08,Granite Mt @3500 Ft,29,172.92,1946
514476,10/12/08,Normandy Park,27,90.47,1332
08-ES-0056,10/12/08,Orting,2,4,70
520685,10/13/08,Rattlesnake Trail,28,93.25,1052
517763,10/13/08,Yakima County Mt.Adams,14,295.83,1284
562688,10/24/08,Lake City Missing Person,31,60.25,829
08-ES-0059,10/25/08,0,2,18,150
569993,10/26/08,Mt Roosevelt,48,768.17,3242
621492,11/7/08,15237 Se 49Th Street,7,11.45,209
633545,11/10/08,18800 Green Valley Rd Se,35,348.42,2313
631719,11/10/08,12024 Greenwood Ave N.,1,1,2
658381,11/15/08,Mount Snoqualmie,6,48,370
633545,11/15/08,18800 Green Valley Rd SE,53,469.83,2888
687966,11/23/08,16828 128Th Se,22,42.33,912
702575,11/27/08,Issaquah / Grand Ridge Missing HIker,34,146.55,1149
701480,11/27/08,Snoqualmie Falls Overlook,24,103.42,872
707324,11/29/08,Tiger Mountain Summit,44,113.5,1254
713898,12/1/08,1600 South Weller Street,10,21,283
736177,12/8/08,11039 17Th Ne,0,,
750787,12/14/08,Hancock Lake,42,308.75,1700
740560,12/16/08,15520 30Th Ne,0,,
803383,12/31/08,Naches Pass Usfs,0,,
09-0082,1/7/09,"Hyak, Kittitas County",27,31.5,632
09-0153,1/13/09,6626 114Th Se,39,152.83,1374
09-0214,1/18/09,Denny Creek Trail,19,33.5,830
09-0266,1/20/09,Little Si,10,9.5,170
09-0277,1/21/09,3 Lost Hikers off Poo-Poo Point,16,120,500
09-0367,1/30/09,"Marina Park,",2,7,56
09-0367,2/6/09,Marina Park,4,18,220
09-0493,2/13/09,Bartells 185Th And Aurora,15,25.08,371
09-0551,2/21/09,Mcclellan Butte,41,210.92,1762
09-T-1043.3.1,2/28/09,Edgewick Road,6,22.5,340
09-0770,3/19/09,Rattlesnake Ridge,23,39.67,591
09-0822,3/24/09,Duwamish Slough,2,6,80
09-0845,3/26/09,Mt Si,18,32.75,485
09-0909,3/31/09,1605 17Th Ave S.,5,3.5,60
09-0927,4/2/09,Ne 8Th And 108Th Ne,0,,
09-0930,4/2/09,Twin Falls State Park,19,80.92,731
09-0955,4/4/09,11832 242Nd Pl Ne,0,,
09-0944,4/4/09,Black Diamond,28,87.5,1285
09-0973,4/6/09,Tiger Mtn,24,33.25,515
09-1007,4/9/09,Auburn Missing Elderly,36,215.82,1388
09-1011,4/10/09,Shoreline Area,6,17.5,298
09-1064,4/16/09,16325 N Park North,4,20,240
09-1078,4/17/09,100 108Th Ne,0,,
09-00000,4/29/09,Lake Forest Park,13,8,145
09-1248,5/2/09,Mt Si - Injured Hiker,9,57.5,425
09-1311,5/7/09,330 Main Ave S,4,6,0
09-1322,5/8/09,1250 Ne 145Th St,3,5,120
09-1578,5/9/09,Highline Hospital,36,82.75,1545
09-1337,5/10/09,Middle Fork,40,106.02,1581
09-1388,5/15/09,Rattlesnake Ridge,24,68,635
09-1407,5/17/09,Lake Annette,24,88,1290
09-1456,5/22/09,Tokul Creek,46,245.75,1525
09-1478,5/23/09,Mt. Si,0,,
09-1405,5/29/09,Nisqually River,8,84,620
09-1549,5/30/09,Cougar Mountain Lost Hikers,11,28,150
09-1543,5/30/09,Rattlesnake Lake,46,275.42,1765
09-ES-0022,6/3/09,192Nd International Blvd,6,25.25,205
09-1616,6/4/09,Rattlesnake Ledge,21,49.25,736
09-1634,6/6/09,Stone Lake,7,56,315
09-1741,6/13/09,Dash Point State Park,30,101.5,1597
09-1768,6/14/09,"Bellevue, Factoria Mall",26,31.75,527
09-1819,6/18/09,Tokul Creek,12,33.75,602
09-E-0026,6/20/09,921 Maple Pl,2,22.5,225
09-1854,6/21/09,Cascade Pass Missing Hiker,19,293.75,3345
245,6/24/09,Snow Lake Dog in Cliffs,13,25.08,545
2436,6/25/09,28849 38Th Ave S,14,106.75,889
15585,6/27/09,Money Creek,18,69,1460
10106,6/28/09,McCleary Search,22,317,1057
17411,6/28/09,Denny Creek,39,340.25,2456
56128,7/4/09,Green River Overdue Rafters,2,2,40
73659,7/8/09,6900 Sylvan Way Sw,3,,0
81694,7/10/09,"Granite Mtn, USFS",19,82.25,1065
09-1703,7/10/09,Missing Person,22,280.17,2160
95574,7/11/09,Cougar Mt,1,2,0
85712,7/11/09,Mt Si Injured Hiker,18,94.42,515
91191,7/12/09,Snohomish County,4,27,200
103609,7/14/09,Tiger Mtn Hangglider,38,133.83,1282
107992,7/15/09,Mt Si,30,85.85,1329
127715,7/18/09,Lake Annette,17,79.42,935
09-ES-030,7/18/09,Hwy 410 Mp 34,43,377.82,2955
133924,7/19/09,Ira Springs Trail,43,394,2080
132828,7/19/09,Snow Lake,27,121.68,1251
150359,7/22/09,Rattlesnake Trail,14,44.25,830
157299,7/23/09,Mt Si Injured Hiker,27,173,1175
167526,7/25/09,Snow Lake Injured Hiker,20,88.5,1175
174831,7/26/09,Snow Lake,16,42,745
213182,8/1/09,Annette Lake Injured Swimmer,19,63.92,945
09-ES-0034,8/1/09,May Valley,4,28.25,293
221947,8/3/09,Mailbox Peak,18,91,650
232540,8/4/09,Kendall Catwalk,25,163.42,2116
225600,8/4/09,Enumclaw,13,45.33,550
242401,8/6/09,Mailbox Peak,28,302.42,1075
241306,8/6/09,Hanson Creek,21,57.75,649
238018,8/6/09,Rachel Lake,11,54.75,965
250072,8/9/09,Snohomish Missing Fisherman,14,188,934
261028,8/11/09,Talapus Trailhead/Rainbow Lk,36,414.92,1533
265046,8/12/09,Mt Si,11,50.25,277
278560,8/14/09,Snow Lake Trail Head,4,4.5,56
09-ES-0038,8/15/09,"Port Of Ilwaco Marina, Longbeach Wa",4,116,830
288422,8/16/09,Tiger Mtn,5,10,0
288057,8/16/09,Joe Lake,21,108.5,790
302666,8/20/09,Denny Creek,11,32.33,658
305953,8/20/09,Tacoma,3,6,140
316545,8/22/09,Necklace Trail,14,88.7,1371
326407,8/25/09,Anderson Lake,37,260.48,2665
327137,8/26/09,9703 JUANITA DRIVE NE,7,69,175
350513,8/29/09,Dingford Creek Recovery,26,280.75,735
353070,8/30/09,Twin Falls Injured Hiker,16,33.25,565
342113,8/30/09,1100 blk of Willey Lake Rd,5,77.5,1000
361471,9/1/09,Mt Si At The Haystack,26,167.83,1057
371332,9/3/09,Renton Alzheimer's,26,55.75,706
405664,9/10/09,Poo Poo Point Ankle Injury,13,21.75,240
457529,9/24/09,Pacific Crest Trail,11,52,873
09-ES-046,9/25/09,McCleary lost girl search,20,272.5,2480
466295,9/26/09,Snow Lake Head Injury,22,93.5,1635
468121,9/27/09,Ashland Lake S/E Granite Falls,2,4,150
09-ES-044,10/3/09,Exit 38 Evidence Search,42,421.75,2109
489671,10/4/09,Beckler Road,2,4.5,100
499532,10/6/09,Shoreline Missing Autistic,16,43.5,650
517794,10/10/09,Tiger Mountain,3,8.33,15
509029,10/10/09,Chelan County,7,102.5,170
518890,10/11/09,Pineapple Pass Lost Hiker,21,104.17,1620
500263,10/11/09,Bran Creek Campground,4,48,610
553953,10/17/09,Tiger Mtn,34,147,1079
547014,10/17/09,Manastash Missing Person,12,82.25,897
585728,10/23/09,Spanaway 214th and 46th Ave E,12,39.5,515
593764,10/24/09,"Gifford Lakes, USFS",23,130.25,1050
627732,11/1/09,Tiger Mountain,14,37.5,447
632480,11/3/09,Boulder River,13,136.25,1195
670100,11/14/09,Snohomish,5,13.5,306
673022,11/16/09,Mt. Baker,4,50,690
689824,11/19/09,Everett,4,34.5,360
691650,11/20/09,Pierce Co Assist,3,18.5,298
09-ES-056,11/21/09,12032 Holmes Pt. Dr,7,34,270
726348,11/29/09,Common Wealth Trail,0,,
748262,12/5/09,1210 SW 347 PL,6,3.25,18
09-ES-059,12/7/09,Kent Evidence Sarch,4,12,140
796840,12/17/09,Burien Dementia Walk Away,20,119,1062
807796,12/20/09,Steven Pass Snowborder,0,,
821311,12/24/09,Lifesaver Client #2,3,3,5
826789,12/26/09,Mt. Teneriffe / Si,16,14.25,191
835555,12/29/09,Lifesaver Redmond,3,5,70
10-ES-003,1/13/10,Clark Lake Evidence,15,71.52,465
10-0284,1/24/10,Nordic Area,15,71.25,506
10-0233,1/27/10,Project Lifesaver Hunt,3,3,40
10-0319,1/31/10,Talapus Injured Hiker,32,306,1740
