mission,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,DATE,AWND_x,PRCP_x,TAVG_x,TMAX_x,TMIN_x,TSUN,WT01,WT02,WT03,WT05,WT08,WT10,AWND_y,PRCP_y,SNWD,TAVG_y,TMAX_y,TMIN_y,TOBS,WESD
0,2008,6,24,12,3,164,False,False,False,False,False,False,1213228800,2008-06-12,3.13,0.0,0.0,65.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,51.0,41.0,44.0,7.5
0,2008,6,24,13,4,165,False,False,False,False,False,False,1213315200,2008-06-13,4.03,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,49.0,56.0,43.0,45.0,6.3
0,2008,6,24,14,5,166,False,False,False,False,False,False,1213401600,2008-06-14,2.68,0.0,0.0,64.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,56.0,42.0,43.0,4.6
0,2008,6,24,15,6,167,False,False,False,False,False,False,1213488000,2008-06-15,4.25,0.0,0.0,69.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,61.0,40.0,43.0,3.1
1,2008,6,25,16,0,168,False,False,False,False,False,False,1213574400,2008-06-16,3.8,0.0,0.0,72.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,64.0,42.0,45.0,1.8
0,2008,6,25,17,1,169,False,False,False,False,False,False,1213660800,2008-06-17,6.93,0.0,0.0,63.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,49.0,42.0,43.0,1.4
0,2008,6,25,18,2,170,False,False,False,False,False,False,1213747200,2008-06-18,3.8,0.0,0.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,55.0,40.0,40.0,0.7
0,2008,6,25,19,3,171,False,False,False,False,False,False,1213833600,2008-06-19,2.91,0.0,0.0,70.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,67.0,40.0,50.0,0.2
0,2008,6,25,20,4,172,False,False,False,False,False,False,1213920000,2008-06-20,2.24,0.0,0.0,82.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,78.0,50.0,56.0,0.1
1,2008,6,25,21,5,173,False,False,False,False,False,False,1214006400,2008-06-21,4.7,0.0,0.0,78.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,71.0,50.0,50.0,0.0
1,2008,6,25,22,6,174,False,False,False,False,False,False,1214092800,2008-06-22,3.58,0.0,0.0,68.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,57.0,44.0,45.0,0.0
0,2008,6,26,23,0,175,False,False,False,False,False,False,1214179200,2008-06-23,2.24,0.0,0.0,68.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,44.0,44.0,0.0
1,2008,6,26,24,1,176,False,False,False,False,False,False,1214265600,2008-06-24,4.47,0.0,0.0,70.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,63.0,42.0,45.0,0.0
0,2008,6,26,25,2,177,False,False,False,False,False,False,1214352000,2008-06-25,3.58,0.0,0.0,73.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,65.0,44.0,49.0,0.0
0,2008,6,26,26,3,178,False,False,False,False,False,False,1214438400,2008-06-26,6.49,0.0,0.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,58.0,43.0,45.0,0.0
0,2008,6,26,27,4,179,False,False,False,False,False,False,1214524800,2008-06-27,5.82,0.0,0.0,76.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,44.0,60.0,0.0
0,2008,6,26,28,5,180,False,False,False,False,False,False,1214611200,2008-06-28,4.92,0.0,0.0,86.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,86.0,60.0,69.0,0.0
1,2008,6,26,29,6,181,False,False,False,False,False,False,1214697600,2008-06-29,4.25,0.0,0.0,90.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,93.0,60.0,62.0,0.0
0,2008,6,27,30,0,182,True,False,True,False,False,False,1214784000,2008-06-30,5.59,0.0,0.0,83.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,80.0,58.0,58.0,0.0
0,2008,7,27,1,1,183,False,True,False,True,False,False,1214870400,2008-07-01,4.47,0.0,0.0,76.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,63.0,74.0,56.0,57.0,0.0
0,2008,7,27,2,2,184,False,False,False,False,False,False,1214956800,2008-07-02,4.92,0.0,0.0,79.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,67.0,85.0,57.0,60.0,0.0
0,2008,7,27,3,3,185,False,False,False,False,False,False,1215043200,2008-07-03,4.47,0.23,0.0,72.0,57.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.0,60.0,65.0,55.0,55.0,0.0
0,2008,7,27,4,4,186,False,False,False,False,False,False,1215129600,2008-07-04,6.04,0.0,0.0,73.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,53.0,53.0,0.0
1,2008,7,27,5,5,187,False,False,False,False,False,False,1215216000,2008-07-05,6.49,0.0,0.0,72.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,55.0,59.0,51.0,51.0,0.0
1,2008,7,27,6,6,188,False,False,False,False,False,False,1215302400,2008-07-06,4.25,0.0,0.0,70.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,47.0,49.0,0.0
1,2008,7,28,7,0,189,False,False,False,False,False,False,1215388800,2008-07-07,4.25,0.0,0.0,75.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,66.0,48.0,49.0,0.0
1,2008,7,28,8,1,190,False,False,False,False,False,False,1215475200,2008-07-08,4.47,0.0,0.0,82.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,74.0,49.0,55.0,0.0
0,2008,7,28,9,2,191,False,False,False,False,False,False,1215561600,2008-07-09,6.04,0.0,0.0,80.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,51.0,51.0,0.0
1,2008,7,28,10,3,192,False,False,False,False,False,False,1215648000,2008-07-10,4.03,0.0,0.0,72.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,45.0,45.0,0.0
1,2008,7,28,11,4,193,False,False,False,False,False,False,1215734400,2008-07-11,4.47,0.0,0.0,78.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,74.0,44.0,57.0,0.0
0,2008,7,28,12,5,194,False,False,False,False,False,False,1215820800,2008-07-12,3.8,0.0,0.0,84.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,65.0,79.0,55.0,57.0,0.0
0,2008,7,28,13,6,195,False,False,False,False,False,False,1215907200,2008-07-13,3.8,0.0,0.0,84.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,78.0,56.0,56.0,0.0
0,2008,7,29,14,0,196,False,False,False,False,False,False,1215993600,2008-07-14,4.47,0.0,0.0,80.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,75.0,51.0,55.0,0.0
1,2008,7,29,15,1,197,False,False,False,False,False,False,1216080000,2008-07-15,4.7,0.0,0.0,83.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,76.0,53.0,56.0,0.0
1,2008,7,29,16,2,198,False,False,False,False,False,False,1216166400,2008-07-16,4.25,0.0,0.0,77.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,70.0,50.0,51.0,0.0
0,2008,7,29,17,3,199,False,False,False,False,False,False,1216252800,2008-07-17,4.92,0.0,0.0,73.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,69.0,0.0,50.0,0.0
0,2008,7,29,18,4,200,False,False,False,False,False,False,1216339200,2008-07-18,6.26,0.0,0.0,67.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,47.0,49.0,0.0
0,2008,7,29,19,5,201,False,False,False,False,False,False,1216425600,2008-07-19,3.8,0.0,0.0,72.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,65.0,48.0,50.0,0.0
0,2008,7,29,20,6,202,False,False,False,False,False,False,1216512000,2008-07-20,3.13,0.0,0.0,78.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,72.0,48.0,53.0,0.0
1,2008,7,30,21,0,203,False,False,False,False,False,False,1216598400,2008-07-21,4.7,0.0,0.0,76.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,71.0,51.0,53.0,0.0
0,2008,7,30,22,1,204,False,False,False,False,False,False,1216684800,2008-07-22,6.93,0.0,0.0,65.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,53.0,46.0,46.0,0.0
0,2008,7,30,23,2,205,False,False,False,False,False,False,1216771200,2008-07-23,4.92,0.0,0.0,64.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,51.0,44.0,48.0,0.0
0,2008,7,30,24,3,206,False,False,False,False,False,False,1216857600,2008-07-24,4.7,0.0,0.0,74.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,70.0,46.0,55.0,0.0
0,2008,7,30,25,4,207,False,False,False,False,False,False,1216944000,2008-07-25,3.8,0.0,0.0,77.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,69.0,51.0,51.0,0.0
1,2008,7,30,26,5,208,False,False,False,False,False,False,1217030400,2008-07-26,4.92,0.0,0.0,75.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,67.0,49.0,55.0,0.0
0,2008,7,30,27,6,209,False,False,False,False,False,False,1217116800,2008-07-27,5.82,0.0,0.0,75.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57.0,51.0,51.0,0.0
0,2008,7,31,28,0,210,False,False,False,False,False,False,1217203200,2008-07-28,2.91,0.0,0.0,77.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,69.0,48.0,51.0,0.0
0,2008,7,31,29,1,211,False,False,False,False,False,False,1217289600,2008-07-29,8.05,0.04,0.0,66.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,53.0,60.0,48.0,48.0,0.0
0,2008,7,31,30,2,212,False,False,False,False,False,False,1217376000,2008-07-30,4.03,0.0,0.0,68.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,55.0,43.0,44.0,0.0
0,2008,7,31,31,3,213,True,False,False,False,False,False,1217462400,2008-07-31,2.91,0.2,0.0,70.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,54.0,68.0,43.0,52.0,0.0
0,2008,8,31,1,4,214,False,True,False,False,False,False,1217548800,2008-08-01,8.5,0.07,0.0,72.0,56.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,52.0,54.0,49.0,49.0,0.0
0,2008,8,31,2,5,215,False,False,False,False,False,False,1217635200,2008-08-02,2.91,0.0,0.0,71.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,46.0,48.0,0.0
0,2008,8,31,3,6,216,False,False,False,False,False,False,1217721600,2008-08-03,3.8,0.0,0.0,72.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,54.0,63.0,47.0,51.0,0.0
0,2008,8,32,4,0,217,False,False,False,False,False,False,1217808000,2008-08-04,4.7,0.0,0.0,79.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,80.0,49.0,61.0,0.0
1,2008,8,32,5,1,218,False,False,False,False,False,False,1217894400,2008-08-05,5.37,0.0,0.0,83.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,87.0,60.0,67.0,0.0
1,2008,8,32,6,2,219,False,False,False,False,False,False,1217980800,2008-08-06,2.24,0.0,0.0,86.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,86.0,61.0,61.0,0.0
1,2008,8,32,7,3,220,False,False,False,False,False,False,1218067200,2008-08-07,4.03,0.0,0.0,81.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,77.0,58.0,60.0,0.0
0,2008,8,32,8,4,221,False,False,False,False,False,False,1218153600,2008-08-08,7.16,0.0,0.0,71.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,69.0,50.0,51.0,0.0
0,2008,8,32,9,5,222,False,False,False,False,False,False,1218240000,2008-08-09,7.61,0.29,0.0,72.0,57.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,52.0,61.0,48.0,48.0,0.0
1,2008,8,32,10,6,223,False,False,False,False,False,False,1218326400,2008-08-10,4.7,0.0,0.0,71.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,54.0,47.0,50.0,0.0
0,2008,8,33,11,0,224,False,False,False,False,False,False,1218412800,2008-08-11,2.46,0.0,0.0,76.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,57.0,68.0,49.0,52.0,0.0
1,2008,8,33,12,1,225,False,False,False,False,False,False,1218499200,2008-08-12,3.13,0.0,0.0,79.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,71.0,51.0,55.0,0.0
0,2008,8,33,13,2,226,False,False,False,False,False,False,1218585600,2008-08-13,4.92,0.0,0.0,79.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,71.0,51.0,56.0,0.0
0,2008,8,33,14,3,227,False,False,False,False,False,False,1218672000,2008-08-14,4.03,0.0,0.0,85.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,86.0,56.0,69.0,0.0
1,2008,8,33,15,4,228,False,False,False,False,False,False,1218758400,2008-08-15,3.8,0.0,0.0,88.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,74.0,89.0,66.0,67.0,0.0
1,2008,8,33,16,5,229,False,False,False,False,False,False,1218844800,2008-08-16,4.47,0.0,0.0,87.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,85.0,64.0,71.0,0.0
1,2008,8,33,17,6,230,False,False,False,False,False,False,1218931200,2008-08-17,4.47,0.0,0.0,85.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,69.0,76.0,61.0,61.0,0.0
0,2008,8,34,18,0,231,False,False,False,False,False,False,1219017600,2008-08-18,6.04,0.03,0.0,65.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,61.0,53.0,54.0,0.0
0,2008,8,34,19,1,232,False,False,False,False,False,False,1219104000,2008-08-19,8.05,0.47,0.0,74.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,54.0,63.0,52.0,53.0,0.0
0,2008,8,34,20,2,233,False,False,False,False,False,False,1219190400,2008-08-20,8.5,0.4,0.0,69.0,58.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,53.0,59.0,48.0,48.0,0.0
1,2008,8,34,21,3,234,False,False,False,False,False,False,1219276800,2008-08-21,7.61,0.0,0.0,69.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,48.0,51.0,46.0,46.0,0.0
0,2008,8,34,22,4,235,False,False,False,False,False,False,1219363200,2008-08-22,2.24,0.0,0.0,75.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,69.0,45.0,53.0,0.0
1,2008,8,34,23,5,236,False,False,False,False,False,False,1219449600,2008-08-23,1.57,0.0,0.0,83.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,78.0,53.0,59.0,0.0
1,2008,8,34,24,6,237,False,False,False,False,False,False,1219536000,2008-08-24,6.04,0.68,0.0,75.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,59.0,73.0,51.0,51.0,0.0
0,2008,8,35,25,0,238,False,False,False,False,False,False,1219622400,2008-08-25,2.01,0.43,0.0,66.0,54.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,48.0,55.0,45.0,46.0,0.0
0,2008,8,35,26,1,239,False,False,False,False,False,False,1219708800,2008-08-26,5.37,0.01,0.0,68.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,49.0,56.0,45.0,47.0,0.0
1,2008,8,35,27,2,240,False,False,False,False,False,False,1219795200,2008-08-27,8.72,0.01,0.0,71.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,49.0,51.0,47.0,48.0,0.0
1,2008,8,35,28,3,241,False,False,False,False,False,False,1219881600,2008-08-28,9.62,0.0,0.0,69.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,53.0,57.0,48.0,56.0,0.0
0,2008,8,35,29,4,242,False,False,False,False,False,False,1219968000,2008-08-29,9.4,0.0,0.0,76.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,56.0,62.0,44.0,44.0,0.0
1,2008,8,35,30,5,243,False,False,False,False,False,False,1220054400,2008-08-30,3.8,0.0,0.0,65.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,42.0,43.0,0.0
0,2008,8,35,31,6,244,True,False,False,False,False,False,1220140800,2008-08-31,3.13,0.0,0.0,64.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,44.0,47.0,42.0,42.0,0.0
1,2008,9,36,1,0,245,False,True,False,False,False,False,1220227200,2008-09-01,5.14,0.0,0.0,66.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,47.0,56.0,41.0,42.0,0.0
1,2008,9,36,2,1,246,False,False,False,False,False,False,1220313600,2008-09-02,1.57,0.0,0.0,69.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,49.0,62.0,41.0,45.0,0.0
1,2008,9,36,3,2,247,False,False,False,False,False,False,1220400000,2008-09-03,4.47,0.0,0.0,69.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,59.0,43.0,48.0,0.0
1,2008,9,36,4,3,248,False,False,False,False,False,False,1220486400,2008-09-04,3.13,0.0,0.0,72.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,62.0,44.0,47.0,0.0
0,2008,9,36,5,4,249,False,False,False,False,False,False,1220572800,2008-09-05,2.91,0.0,0.0,73.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,61.0,46.0,52.0,0.0
1,2008,9,36,6,5,250,False,False,False,False,False,False,1220659200,2008-09-06,4.03,0.0,0.0,71.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,65.0,50.0,51.0,0.0
0,2008,9,36,7,6,251,False,False,False,False,False,False,1220745600,2008-09-07,4.03,0.0,0.0,75.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,73.0,50.0,54.0,0.0
1,2008,9,37,8,0,252,False,False,False,False,False,False,1220832000,2008-09-08,3.36,0.0,0.0,76.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,51.0,51.0,0.0
0,2008,9,37,9,1,253,False,False,False,False,False,False,1220918400,2008-09-09,3.13,0.0,0.0,74.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,47.0,47.0,0.0
0,2008,9,37,10,2,254,False,False,False,False,False,False,1221004800,2008-09-10,2.91,0.0,0.0,73.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,66.0,45.0,51.0,0.0
0,2008,9,37,11,3,255,False,False,False,False,False,False,1221091200,2008-09-11,3.13,0.0,0.0,75.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,78.0,51.0,56.0,0.0
0,2008,9,37,12,4,256,False,False,False,False,False,False,1221177600,2008-09-12,3.13,0.0,0.0,74.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,67.0,48.0,49.0,0.0
0,2008,9,37,13,5,257,False,False,False,False,False,False,1221264000,2008-09-13,2.91,0.0,0.0,73.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,72.0,47.0,55.0,0.0
1,2008,9,37,14,6,258,False,False,False,False,False,False,1221350400,2008-09-14,3.36,0.0,0.0,74.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,76.0,53.0,59.0,0.0
0,2008,9,38,15,0,259,False,False,False,False,False,False,1221436800,2008-09-15,2.46,0.0,0.0,78.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,57.0,62.0,0.0
0,2008,9,38,16,1,260,False,False,False,False,False,False,1221523200,2008-09-16,2.91,0.0,0.0,77.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,83.0,60.0,65.0,0.0
0,2008,9,38,17,2,261,False,False,False,False,False,False,1221609600,2008-09-17,2.91,0.0,0.0,74.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,79.0,55.0,55.0,0.0
1,2008,9,38,18,3,262,False,False,False,False,False,False,1221696000,2008-09-18,3.36,0.0,0.0,61.0,55.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,55.0,48.0,49.0,0.0
0,2008,9,38,19,4,263,False,False,False,False,False,False,1221782400,2008-09-19,2.91,0.0,0.0,61.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,56.0,44.0,49.0,0.0
0,2008,9,38,20,5,264,False,False,False,False,False,False,1221868800,2008-09-20,2.01,0.4,0.0,59.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,47.0,49.0,45.0,46.0,0.0
1,2008,9,38,21,6,265,False,False,False,False,False,False,1221955200,2008-09-21,4.47,0.0,0.0,65.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,47.0,49.0,45.0,47.0,0.0
0,2008,9,39,22,0,266,False,False,False,False,False,False,1222041600,2008-09-22,5.82,0.01,0.0,64.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,43.0,48.0,39.0,39.0,0.0
0,2008,9,39,23,1,267,False,False,False,False,False,False,1222128000,2008-09-23,3.36,0.0,0.0,61.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,53.0,36.0,45.0,0.0
0,2008,9,39,24,2,268,False,False,False,False,False,False,1222214400,2008-09-24,3.13,0.11,0.0,63.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,59.0,45.0,49.0,0.0
0,2008,9,39,25,3,269,False,False,False,False,False,False,1222300800,2008-09-25,8.72,0.04,0.0,62.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,48.0,50.0,46.0,48.0,0.0
1,2008,9,39,26,4,270,False,False,False,False,False,False,1222387200,2008-09-26,1.79,0.0,0.0,67.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,56.0,45.0,48.0,0.0
0,2008,9,39,27,5,271,False,False,False,False,False,False,1222473600,2008-09-27,2.24,0.0,0.0,67.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,60.0,46.0,46.0,0.0
1,2008,9,39,28,6,272,False,False,False,False,False,False,1222560000,2008-09-28,4.03,0.0,0.0,68.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,67.0,46.0,57.0,0.0
0,2008,9,40,29,0,273,False,False,False,False,False,False,1222646400,2008-09-29,3.58,0.0,0.0,73.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,70.0,55.0,59.0,0.0
0,2008,9,40,30,1,274,True,False,True,False,False,False,1222732800,2008-09-30,2.01,0.0,0.0,70.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,73.0,58.0,61.0,0.0
0,2008,10,40,1,2,275,False,True,False,True,False,False,1222819200,2008-10-01,1.79,0.0,0.0,75.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,64.0,71.0,60.0,60.0,0.0
0,2008,10,40,2,3,276,False,False,False,False,False,False,1222905600,2008-10-02,6.49,0.04,0.0,69.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,50.0,50.0,0.0
1,2008,10,40,3,4,277,False,False,False,False,False,False,1222992000,2008-10-03,2.91,0.49,0.0,61.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,50.0,53.0,47.0,51.0,0.0
0,2008,10,40,4,5,278,False,False,False,False,False,False,1223078400,2008-10-04,10.96,0.12,0.0,63.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,47.0,52.0,42.0,42.0,0.0
1,2008,10,40,5,6,279,False,False,False,False,False,False,1223164800,2008-10-05,4.03,0.01,0.0,57.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,43.0,47.0,40.0,43.0,0.0
